sample_id,source_path,window_start_ts,window_end_ts,window_rel_start_s,window_rel_end_s,count_2e4,frame116_count,seed_touch_present,ramp_present,phase_plateau_present,phase_exit_present,corridor_ratio,aligned_ratio,fff4_hits,max_phase_sum,grade,ladder_level
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180266004,1777180281004,15.0,30.0,522,540,0,0,0,0,0.002,0.141,0,99,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180271004,1777180286004,20.0,35.0,524,534,0,0,0,0,0.0,0.077,0,64,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180276004,1777180291004,25.0,40.0,526,524,0,0,0,0,0.0,0.074,0,82,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180281004,1777180296004,30.0,45.0,533,524,0,0,0,0,0.002,0.16,0,82,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180286004,1777180301004,35.0,50.0,534,525,0,0,0,0,0.002,0.257,0,82,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180291004,1777180306004,40.0,55.0,522,519,0,0,0,0,0.002,0.258,0,64,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180296004,1777180311004,45.0,60.0,505,516,0,0,0,0,0.0,0.188,0,44,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180301004,1777180316004,50.0,65.0,498,518,0,0,0,0,0.0,0.118,0,22,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180306004,1777180321004,55.0,70.0,506,525,0,0,0,0,0.0,0.126,0,22,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180311004,1777180326004,60.0,75.0,514,527,0,0,0,0,0.0,0.133,0,24,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180316004,1777180331004,65.0,80.0,521,536,0,0,0,0,0.0,0.149,0,25,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180321004,1777180336004,70.0,85.0,519,529,0,0,0,0,0.0,0.155,0,25,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180326004,1777180341004,75.0,90.0,526,536,0,0,0,0,0.0,0.121,0,25,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180331004,1777180346004,80.0,95.0,525,519,0,0,0,0,0.0,0.116,0,23,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180336004,1777180351004,85.0,100.0,523,518,0,0,0,0,0.0,0.114,0,23,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180341004,1777180356004,90.0,105.0,522,514,0,0,0,0,0.0,0.156,0,22,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180346004,1777180361004,95.0,110.0,517,518,0,1,0,0,0.029,0.268,8,22,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180351004,1777180366004,100.0,115.0,519,528,0,1,0,0,0.028,0.464,8,62,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180356004,1777180371004,105.0,120.0,525,531,1,1,0,0,0.034,0.571,9,62,B,3
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180361004,1777180376004,110.0,125.0,522,532,1,0,0,0,0.009,0.496,1,62,B,1
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180366004,1777180381004,115.0,130.0,522,530,1,0,0,0,0.009,0.379,1,12,B,1
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180371004,1777180386004,120.0,135.0,517,525,0,0,0,0,0.004,0.324,0,12,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180376004,1777180391004,125.0,140.0,534,538,0,0,1,0,0.006,0.297,1,136,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180381004,1777180396004,130.0,145.0,531,533,0,0,1,0,0.015,0.281,1,137,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180386004,1777180401004,135.0,150.0,525,540,0,0,1,0,0.015,0.22,1,137,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180391004,1777180406004,140.0,155.0,516,525,0,0,0,0,0.01,0.173,0,137,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180396004,1777180411004,145.0,160.0,518,512,0,0,0,0,0.0,0.133,0,75,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180401004,1777180416004,150.0,165.0,524,511,0,0,0,0,0.006,0.17,0,75,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180406004,1777180421004,155.0,170.0,523,520,0,0,0,0,0.006,0.212,0,75,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180411004,1777180426004,160.0,175.0,516,540,0,0,0,0,0.006,0.281,0,4,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180416004,1777180431004,165.0,180.0,504,530,0,0,0,0,0.006,0.36,0,4,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180421004,1777180436004,170.0,185.0,496,536,1,0,0,0,0.034,0.524,7,0,B,1
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180426004,1777180441004,175.0,190.0,504,528,1,0,0,0,0.034,0.686,7,0,B,1
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180431004,1777180446004,180.0,195.0,503,532,1,0,0,0,0.028,0.85,7,0,B,1
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180436004,1777180451004,185.0,200.0,505,525,0,0,0,0,0.015,0.867,0,0,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180441004,1777180456004,190.0,205.0,504,536,0,0,0,0,0.015,0.789,0,19,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180446004,1777180461004,195.0,210.0,516,533,0,0,0,0,0.015,0.726,0,105,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180451004,1777180466004,200.0,215.0,531,539,0,1,0,0,0.002,0.609,1,105,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180456004,1777180471004,205.0,220.0,521,522,0,1,0,0,0.002,0.475,1,105,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180461004,1777180476004,210.0,225.0,517,524,1,1,0,0,0.008,0.309,4,54,B,3
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180466004,1777180481004,215.0,230.0,498,512,1,0,0,0,0.006,0.48,3,0,B,1
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180471004,1777180486004,220.0,235.0,507,522,1,0,0,0,0.006,0.726,3,0,B,1
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180476004,1777180491004,225.0,240.0,506,521,0,0,0,0,0.0,0.958,0,0,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180481004,1777180496004,230.0,245.0,519,526,0,0,0,0,0.0,1.0,0,0,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180486004,1777180501004,235.0,250.0,524,526,0,0,0,0,0.0,1.0,0,0,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180491004,1777180506004,240.0,255.0,520,525,0,0,0,0,0.0,1.0,0,0,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180496004,1777180511004,245.0,260.0,518,525,0,0,0,0,0.0,1.0,0,0,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180501004,1777180516004,250.0,265.0,519,522,0,0,0,0,0.0,1.0,0,0,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180506004,1777180521004,255.0,270.0,521,527,0,0,0,0,0.0,1.0,0,0,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180511004,1777180526004,260.0,275.0,526,525,0,0,0,0,0.0,0.971,0,0,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180516004,1777180531004,265.0,280.0,528,525,0,0,0,0,0.0,0.971,0,0,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180521004,1777180536004,270.0,285.0,526,511,0,0,0,0,0.0,0.971,0,0,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_all_20260426_051051_010.ndjson,1777180526004,1777180541004,275.0,290.0,509,523,0,0,0,0,0.0,0.964,0,0,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180296486,1777180311486,0.0,15.0,508,516,0,0,0,0,0.0,0.182,0,43,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180301486,1777180316486,5.0,20.0,498,520,0,0,0,0,0.0,0.108,0,22,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180306486,1777180321486,10.0,25.0,505,523,0,0,0,0,0.0,0.128,0,22,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180311486,1777180326486,15.0,30.0,514,528,0,0,0,0,0.0,0.125,0,25,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180316486,1777180331486,20.0,35.0,521,535,0,0,0,0,0.0,0.15,0,25,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180321486,1777180336486,25.0,40.0,522,529,0,0,0,0,0.0,0.153,0,25,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180326486,1777180341486,30.0,45.0,524,536,0,0,0,0,0.0,0.132,0,25,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180331486,1777180346486,35.0,50.0,524,517,0,0,0,0,0.0,0.116,0,23,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180336486,1777180351486,40.0,55.0,521,516,0,0,0,0,0.0,0.114,0,23,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180341486,1777180356486,45.0,60.0,522,514,0,0,0,0,0.0,0.15,0,22,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180346486,1777180361486,50.0,65.0,517,518,0,1,0,0,0.029,0.282,8,30,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180351486,1777180366486,55.0,70.0,519,532,1,1,0,0,0.03,0.472,9,62,B,3
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180356486,1777180371486,60.0,75.0,526,533,1,1,0,0,0.034,0.591,9,62,B,3
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180361486,1777180376486,65.0,80.0,523,535,1,0,0,0,0.009,0.488,1,62,B,1
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180366486,1777180381486,70.0,85.0,522,530,0,0,0,0,0.008,0.392,0,12,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180371486,1777180386486,75.0,90.0,518,526,0,0,0,0,0.004,0.295,0,18,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180376486,1777180391486,80.0,95.0,534,536,0,0,1,0,0.015,0.312,1,136,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180381486,1777180396486,85.0,100.0,533,534,0,0,1,0,0.015,0.258,1,137,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180386486,1777180401486,90.0,105.0,525,535,0,0,1,0,0.015,0.222,1,137,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180391486,1777180406486,95.0,110.0,518,521,0,0,0,0,0.0,0.155,0,137,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180396486,1777180411486,100.0,115.0,518,510,0,0,0,0,0.0,0.131,0,75,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180401486,1777180416486,105.0,120.0,522,514,0,0,0,0,0.006,0.181,0,75,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180406486,1777180421486,110.0,125.0,523,524,0,0,0,0,0.006,0.227,0,75,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180411486,1777180426486,115.0,130.0,514,539,0,0,0,0,0.006,0.301,0,4,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180416486,1777180431486,120.0,135.0,503,531,0,0,0,0,0.006,0.375,0,3,D,
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180421486,1777180436486,125.0,140.0,495,538,1,0,0,0,0.033,0.532,7,0,B,1
D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020,D:\Temp\20260312\raw_can_logs\20260426\raw_can_logs\toyota_seg_IGN_ON_20260426_051136_020.ndjson,1777180426486,1777180441486,130.0,145.0,501,529,1,0,0,0,0.034,0.698,7,0,B,1
